lawID,law_book,article,title,content,bookTitle,citations
236622,VwGO,§ 92,,"(1) Der Kläger kann bis zur Rechtskraft des Urteils seine Klage zurücknehmen. Die Zurücknahme nach Stellung der Anträge in der mündlichen Verhandlung setzt die Einwilligung des Beklagten und, wenn ein Vertreter des öffentlichen Interesses an der mündlichen Verhandlung teilgenommen hat, auch seine Einwilligung voraus. Die Einwilligung gilt als erteilt, wenn der Klagerücknahme nicht innerhalb von zwei Wochen seit Zustellung des die Rücknahme enthaltenden Schriftsatzes widersprochen wird; das Gericht hat auf diese Folge hinzuweisen.
          (2) Die Klage gilt als zurückgenommen, wenn der Kläger das Verfahren trotz Aufforderung des Gerichts länger als zwei Monate nicht betreibt. Absatz 1 Satz 2 und 3 gilt entsprechend. Der Kläger ist in der Aufforderung auf die sich aus Satz 1 und § 155 Abs. 2 ergebenden Rechtsfolgen hinzuweisen. Das Gericht stellt durch Beschluß fest, daß die Klage als zurückgenommen gilt.
          (3) Ist die Klage zurückgenommen oder gilt sie als zurückgenommen, so stellt das Gericht das Verfahren durch Beschluß ein und spricht die sich nach diesem Gesetz ergebenden Rechtsfolgen der Zurücknahme aus. Der Beschluß ist unanfechtbar.
        ",Verwaltungsgerichtsordnung,1809
214911,ZPO,§ 574,Rechtsbeschwerde; Anschlussrechtsbeschwerde,"
            (1) Gegen einen Beschluss ist die Rechtsbeschwerde statthaft, wenn 
            
              1.
              
                dies im Gesetz ausdrücklich bestimmt ist oder
              
               
              2.
              
                das Beschwerdegericht, das Berufungsgericht oder das Oberlandesgericht im ersten Rechtszug sie in dem Beschluss zugelassen hat.
              
               
            
            § 542 Abs. 2 gilt entsprechend.
          
          
            (2) In den Fällen des Absatzes 1 Nr. 1 ist die Rechtsbeschwerde nur zulässig, wenn 
            
              1.
              
                die Rechtssache grundsätzliche Bedeutung hat oder
              
               
              2.
              
                die Fortbildung des Rechts oder die Sicherung einer einheitlichen Rechtsprechung eine Entscheidung des Rechtsbeschwerdegerichts erfordert.
              
               
            
             
          
          (3) In den Fällen des Absatzes 1 Nr. 2 ist die Rechtsbeschwerde zuzulassen, wenn die Voraussetzungen des Absatzes 2 vorliegen. Das Rechtsbeschwerdegericht ist an die Zulassung gebunden.
          (4) Der Rechtsbeschwerdegegner kann sich bis zum Ablauf einer Notfrist von einem Monat nach der Zustellung der Begründungsschrift der Rechtsbeschwerde durch Einreichen der Rechtsbeschwerdeanschlussschrift beim Rechtsbeschwerdegericht anschließen, auch wenn er auf die Rechtsbeschwerde verzichtet hat, die Rechtsbeschwerdefrist verstrichen oder die Rechtsbeschwerde nicht zugelassen worden ist. Die Anschlussbeschwerde ist in der Anschlussschrift zu begründen. Die Anschließung verliert ihre Wirkung, wenn die Rechtsbeschwerde zurückgenommen oder als unzulässig verworfen wird.
        ",Zivilprozessordnung,1754
241547,BGB,§ 626,Fristlose Kündigung aus wichtigem Grund,"(1) Das Dienstverhältnis kann von jedem Vertragsteil aus wichtigem Grund ohne Einhaltung einer Kündigungsfrist gekündigt werden, wenn Tatsachen vorliegen, auf Grund derer dem Kündigenden unter Berücksichtigung aller Umstände des Einzelfalles und unter Abwägung der Interessen beider Vertragsteile die Fortsetzung des Dienstverhältnisses bis zum Ablauf der Kündigungsfrist oder bis zu der vereinbarten Beendigung des Dienstverhältnisses nicht zugemutet werden kann.
          (2) Die Kündigung kann nur innerhalb von zwei Wochen erfolgen. Die Frist beginnt mit dem Zeitpunkt, in dem der Kündigungsberechtigte von den für die Kündigung maßgebenden Tatsachen Kenntnis erlangt. Der Kündigende muss dem anderen Teil auf Verlangen den Kündigungsgrund unverzüglich schriftlich mitteilen.
        ",Bürgerliches Gesetzbuch,1751
203780,FGO,§ 155,,"Soweit dieses Gesetz keine Bestimmungen über das Verfahren enthält, sind das Gerichtsverfassungsgesetz und, soweit die grundsätzlichen Unterschiede der beiden Verfahrensarten es nicht ausschließen, die Zivilprozessordnung einschließlich § 278 Absatz 5 und § 278a sinngemäß anzuwenden. Die Vorschriften des Siebzehnten Titels des Gerichtsverfassungsgesetzes sind mit der Maßgabe entsprechend anzuwenden, dass an die Stelle des Oberlandesgerichts und des Bundesgerichtshofs der Bundesfinanzhof und an die Stelle der Zivilprozessordnung die Finanzgerichtsordnung tritt; die Vorschriften über das Verfahren im ersten Rechtszug sind entsprechend anzuwenden.
        ",Finanzgerichtsordnung,1747
214867,ZPO,§ 531,Zurückgewiesene und neue Angriffs- und Verteidigungsmittel,"(1) Angriffs- und Verteidigungsmittel, die im ersten Rechtszuge zu Recht zurückgewiesen worden sind, bleiben ausgeschlossen.
          
            (2) Neue Angriffs- und Verteidigungsmittel sind nur zuzulassen, wenn sie 
            
              1.
              
                einen Gesichtspunkt betreffen, der vom Gericht des ersten Rechtszuges erkennbar übersehen oder für unerheblich gehalten worden ist,
              
               
              2.
              
                infolge eines Verfahrensmangels im ersten Rechtszug nicht geltend gemacht wurden oder
              
               
              3.
              
                im ersten Rechtszug nicht geltend gemacht worden sind, ohne dass dies auf einer Nachlässigkeit der Partei beruht.
              
               
            
            Das Berufungsgericht kann die Glaubhaftmachung der Tatsachen verlangen, aus denen sich die Zulässigkeit der neuen Angriffs- und Verteidigungsmittel ergibt.
          
        ",Zivilprozessordnung,1745
214900,ZPO,§ 563,Zurückverweisung; eigene Sachentscheidung,"(1) Im Falle der Aufhebung des Urteils ist die Sache zur neuen Verhandlung und Entscheidung an das Berufungsgericht zurückzuverweisen. Die Zurückverweisung kann an einen anderen Spruchkörper des Berufungsgerichts erfolgen.
          (2) Das Berufungsgericht hat die rechtliche Beurteilung, die der Aufhebung zugrunde gelegt ist, auch seiner Entscheidung zugrunde zu legen.
          (3) Das Revisionsgericht hat jedoch in der Sache selbst zu entscheiden, wenn die Aufhebung des Urteils nur wegen Rechtsverletzung bei Anwendung des Gesetzes auf das festgestellte Sachverhältnis erfolgt und nach letzterem die Sache zur Endentscheidung reif ist.
          (4) Kommt im Fall des Absatzes 3 für die in der Sache selbst zu erlassende Entscheidung die Anwendbarkeit von Gesetzen, auf deren Verletzung die Revision nach § 545 nicht gestützt werden kann, in Frage, so kann die Sache zur Verhandlung und Entscheidung an das Berufungsgericht zurückverwiesen werden.
        ",Zivilprozessordnung,1694
214487,ZPO,§ 138,Erklärungspflicht über Tatsachen; Wahrheitspflicht,"(1) Die Parteien haben ihre Erklärungen über tatsächliche Umstände vollständig und der Wahrheit gemäß abzugeben.
          (2) Jede Partei hat sich über die von dem Gegner behaupteten Tatsachen zu erklären.
          (3) Tatsachen, die nicht ausdrücklich bestritten werden, sind als zugestanden anzusehen, wenn nicht die Absicht, sie bestreiten zu wollen, aus den übrigen Erklärungen der Partei hervorgeht.
          (4) Eine Erklärung mit Nichtwissen ist nur über Tatsachen zulässig, die weder eigene Handlungen der Partei noch Gegenstand ihrer eigenen Wahrnehmung gewesen sind.
        ",Zivilprozessordnung,1688
241005,BGB,§ 199,Beginn der regelmäßigen Verjährungsfrist und Verjährungshöchstfristen,"
            (1) Die regelmäßige Verjährungsfrist beginnt, soweit nicht ein anderer Verjährungsbeginn bestimmt ist, mit dem Schluss des Jahres, in dem 
            
              1.
              
                der Anspruch entstanden ist und
              
              2.
              
                der Gläubiger von den den Anspruch begründenden Umständen und der Person des Schuldners Kenntnis erlangt oder ohne grobe Fahrlässigkeit erlangen müsste.
              
            
          
          (2) Schadensersatzansprüche, die auf der Verletzung des Lebens, des Körpers, der Gesundheit oder der Freiheit beruhen, verjähren ohne Rücksicht auf ihre Entstehung und die Kenntnis oder grob fahrlässige Unkenntnis in 30 Jahren von der Begehung der Handlung, der Pflichtverletzung oder dem sonstigen, den Schaden auslösenden Ereignis an.
          
            (3) Sonstige Schadensersatzansprüche verjähren 
            
              1.
              
                ohne Rücksicht auf die Kenntnis oder grob fahrlässige Unkenntnis in zehn Jahren von ihrer Entstehung an und
              
              2.
              
                ohne Rücksicht auf ihre Entstehung und die Kenntnis oder grob fahrlässige Unkenntnis in 30 Jahren von der Begehung der Handlung, der Pflichtverletzung oder dem sonstigen, den Schaden auslösenden Ereignis an.
              
            
            Maßgeblich ist die früher endende Frist.
          
          (3a) Ansprüche, die auf einem Erbfall beruhen oder deren Geltendmachung die Kenntnis einer Verfügung von Todes wegen voraussetzt, verjähren ohne Rücksicht auf die Kenntnis oder grob fahrlässige Unkenntnis in 30 Jahren von der Entstehung des Anspruchs an.
          (4) Andere Ansprüche als die nach den Absätzen 2 bis 3a verjähren ohne Rücksicht auf die Kenntnis oder grob fahrlässige Unkenntnis in zehn Jahren von ihrer Entstehung an.
          (5) Geht der Anspruch auf ein Unterlassen, so tritt an die Stelle der Entstehung die Zuwiderhandlung.
        ",Bürgerliches Gesetzbuch,1679
241001,BGB,§ 195,Regelmäßige Verjährungsfrist,"Die regelmäßige Verjährungsfrist beträgt drei Jahre.
        ",Bürgerliches Gesetzbuch,1656
214603,ZPO,§ 269,Klagerücknahme,"(1) Die Klage kann ohne Einwilligung des Beklagten nur bis zum Beginn der mündlichen Verhandlung des Beklagten zur Hauptsache zurückgenommen werden.
          (2) Die Zurücknahme der Klage und, soweit sie zur Wirksamkeit der Zurücknahme erforderlich ist, auch die Einwilligung des Beklagten sind dem Gericht gegenüber zu erklären. Die Zurücknahme der Klage erfolgt, wenn sie nicht bei der mündlichen Verhandlung erklärt wird, durch Einreichung eines Schriftsatzes. Der Schriftsatz ist dem Beklagten zuzustellen, wenn seine Einwilligung zur Wirksamkeit der Zurücknahme der Klage erforderlich ist. Widerspricht der Beklagte der Zurücknahme der Klage nicht innerhalb einer Notfrist von zwei Wochen seit der Zustellung des Schriftsatzes, so gilt seine Einwilligung als erteilt, wenn der Beklagte zuvor auf diese Folge hingewiesen worden ist.
          (3) Wird die Klage zurückgenommen, so ist der Rechtsstreit als nicht anhängig geworden anzusehen; ein bereits ergangenes, noch nicht rechtskräftiges Urteil wird wirkungslos, ohne dass es seiner ausdrücklichen Aufhebung bedarf. Der Kläger ist verpflichtet, die Kosten des Rechtsstreits zu tragen, soweit nicht bereits rechtskräftig über sie erkannt ist oder sie dem Beklagten aus einem anderen Grund aufzuerlegen sind. Ist der Anlass zur Einreichung der Klage vor Rechtshängigkeit weggefallen und wird die Klage daraufhin zurückgenommen, so bestimmt sich die Kostentragungspflicht unter Berücksichtigung des bisherigen Sach- und Streitstandes nach billigem Ermessen; dies gilt auch, wenn die Klage nicht zugestellt wurde.
          (4) Das Gericht entscheidet auf Antrag über die nach Absatz 3 eintretenden Wirkungen durch Beschluss. Ist einem Beklagten Prozesskostenhilfe bewilligt worden, hat das Gericht über die Kosten von Amts wegen zu entscheiden.
          (5) Gegen den Beschluss findet die sofortige Beschwerde statt, wenn der Streitwert der Hauptsache den in § 511 genannten Betrag übersteigt. Die Beschwerde ist unzulässig, wenn gegen die Entscheidung über den Festsetzungsantrag (§ 104) ein Rechtsmittel nicht mehr zulässig ist.
          (6) Wird die Klage von neuem angestellt, so kann der Beklagte die Einlassung verweigern, bis die Kosten erstattet sind.
        ",Zivilprozessordnung,1627
210760,StVG,§ 7,"Haftung des Halters, Schwarzfahrt","(1) Wird bei dem Betrieb eines Kraftfahrzeugs oder eines Anhängers, der dazu bestimmt ist, von einem Kraftfahrzeug mitgeführt zu werden, ein Mensch getötet, der Körper oder die Gesundheit eines Menschen verletzt oder eine Sache beschädigt, so ist der Halter verpflichtet, dem Verletzten den daraus entstehenden Schaden zu ersetzen.
          (2) Die Ersatzpflicht ist ausgeschlossen, wenn der Unfall durch höhere Gewalt verursacht wird.
          (3) Benutzt jemand das Fahrzeug ohne Wissen und Willen des Fahrzeughalters, so ist er anstelle des Halters zum Ersatz des Schadens verpflichtet; daneben bleibt der Halter zum Ersatz des Schadens verpflichtet, wenn die Benutzung des Fahrzeugs durch sein Verschulden ermöglicht worden ist. Satz 1 findet keine Anwendung, wenn der Benutzer vom Fahrzeughalter für den Betrieb des Kraftfahrzeugs angestellt ist oder wenn ihm das Fahrzeug vom Halter überlassen worden ist. Die Sätze 1 und 2 sind auf die Benutzung eines Anhängers entsprechend anzuwenden.
        ",Straßenverkehrsgesetz,1616
220641,StPO,§ 349,Entscheidung ohne Hauptverhandlung durch Beschluss,"(1) Erachtet das Revisionsgericht die Vorschriften über die Einlegung der Revision oder die über die Anbringung der Revisionsanträge nicht für beobachtet, so kann es das Rechtsmittel durch Beschluß als unzulässig verwerfen.
          (2) Das Revisionsgericht kann auf einen Antrag der Staatsanwaltschaft, der zu begründen ist, auch dann durch Beschluß entscheiden, wenn es die Revision einstimmig für offensichtlich unbegründet erachtet.
          (3) Die Staatsanwaltschaft teilt den Antrag nach Absatz 2 mit den Gründen dem Beschwerdeführer mit. Der Beschwerdeführer kann binnen zwei Wochen eine schriftliche Gegenerklärung beim Revisionsgericht einreichen.
          (4) Erachtet das Revisionsgericht die zugunsten des Angeklagten eingelegte Revision einstimmig für begründet, so kann es das angefochtene Urteil durch Beschluß aufheben.
          (5) Wendet das Revisionsgericht Absatz 1, 2 oder 4 nicht an, so entscheidet es über das Rechtsmittel durch Urteil.
        ",Strafprozeßordnung,1612
214882,ZPO,§ 546,Begriff der Rechtsverletzung,"Das Recht ist verletzt, wenn eine Rechtsnorm nicht oder nicht richtig angewendet worden ist.
        ",Zivilprozessordnung,1609
236696,VwGO,§ 159,,"Besteht der kostenpflichtige Teil aus mehreren Personen, so gilt § 100 der Zivilprozeßordnung entsprechend. Kann das streitige Rechtsverhältnis dem kostenpflichtigen Teil gegenüber nur einheitlich entschieden werden, so können die Kosten den mehreren Personen als Gesamtschuldnern auferlegt werden.
        ",Verwaltungsgerichtsordnung,1602
214904,ZPO,§ 567,Sofortige Beschwerde; Anschlussbeschwerde,"
            (1) Die sofortige Beschwerde findet statt gegen die im ersten Rechtszug ergangenen Entscheidungen der Amtsgerichte und Landgerichte, wenn 
            
              1.
              
                dies im Gesetz ausdrücklich bestimmt ist oder
              
               
              2.
              
                es sich um solche eine mündliche Verhandlung nicht erfordernde Entscheidungen handelt, durch die ein das Verfahren betreffendes Gesuch zurückgewiesen worden ist.
              
               
            
             
          
          (2) Gegen Entscheidungen über Kosten ist die Beschwerde nur zulässig, wenn der Wert des Beschwerdegegenstands 200 Euro übersteigt.
          (3) Der Beschwerdegegner kann sich der Beschwerde anschließen, selbst wenn er auf die Beschwerde verzichtet hat oder die Beschwerdefrist verstrichen ist. Die Anschließung verliert ihre Wirkung, wenn die Beschwerde zurückgenommen oder als unzulässig verworfen wird.
        ",Zivilprozessordnung,1570
214442,ZPO,§ 100,Kosten bei Streitgenossen,"(1) Besteht der unterliegende Teil aus mehreren Personen, so haften sie für die Kostenerstattung nach Kopfteilen.
          (2) Bei einer erheblichen Verschiedenheit der Beteiligung am Rechtsstreit kann nach dem Ermessen des Gerichts die Beteiligung zum Maßstab genommen werden.
          (3) Hat ein Streitgenosse ein besonderes Angriffs- oder Verteidigungsmittel geltend gemacht, so haften die übrigen Streitgenossen nicht für die dadurch veranlassten Kosten.
          (4) Werden mehrere Beklagte als Gesamtschuldner verurteilt, so haften sie auch für die Kostenerstattung, unbeschadet der Vorschrift des Absatzes 3, als Gesamtschuldner. Die Vorschriften des bürgerlichen Rechts, nach denen sich diese Haftung auf die im Absatz 3 bezeichneten Kosten erstreckt, bleiben unberührt.
        ",Zivilprozessordnung,1570
214631,ZPO,§ 294,Glaubhaftmachung,"(1) Wer eine tatsächliche Behauptung glaubhaft zu machen hat, kann sich aller Beweismittel bedienen, auch zur Versicherung an Eides statt zugelassen werden.
          (2) Eine Beweisaufnahme, die nicht sofort erfolgen kann, ist unstatthaft.
        ",Zivilprozessordnung,1569
240940,BGB,§ 134,Gesetzliches Verbot,"Ein Rechtsgeschäft, das gegen ein gesetzliches Verbot verstößt, ist nichtig, wenn sich nicht aus dem Gesetz ein anderes ergibt.
        ",Bürgerliches Gesetzbuch,1543
