model,index,no_rag,dense,bm25,roundrobin,rrf,rerank,cite_only,cite_rrf,rrf50,cite_rrf50,cite_ls_rrf50,oracle,ls_text
Magistral-Small,11,8.928571428571429,7.142857142857142,10.714285714285714,10.714285714285714,8.928571428571429,7.142857142857142,14.285714285714285,8.928571428571429,7.142857142857142,8.928571428571429,12.5,16.071428571428573,12.5
Magistral-Small,12,13.79310344827586,20.6896551724138,13.79310344827586,17.24137931034483,10.344827586206897,13.79310344827586,24.13793103448276,20.6896551724138,6.896551724137931,17.24137931034483,13.79310344827586,20.6896551724138,13.793103448275861
Magistral-Small,13,9.67741935483871,9.67741935483871,9.67741935483871,8.064516129032258,12.903225806451612,4.838709677419355,8.064516129032258,9.67741935483871,6.451612903225806,6.451612903225806,9.67741935483871,17.741935483870968,6.451612903225806
Magistral-Small,14,8.16326530612245,0.0,8.16326530612245,8.16326530612245,6.122448979591836,8.16326530612245,10.20408163265306,8.16326530612245,10.20408163265306,8.16326530612245,10.20408163265306,14.285714285714285,4.081632653061225
Magistral-Small,15,9.25925925925926,9.25925925925926,11.11111111111111,12.962962962962962,9.25925925925926,9.25925925925926,9.25925925925926,12.962962962962962,9.25925925925926,12.962962962962962,12.962962962962962,29.629629629629623,9.25925925925926
Magistral-Small,16,21.21212121212121,15.151515151515152,12.12121212121212,18.181818181818183,24.24242424242424,18.181818181818183,18.181818181818183,24.24242424242424,21.21212121212121,21.21212121212121,27.27272727272727,27.27272727272727,15.151515151515152
Magistral-Small,17,8.333333333333332,12.5,8.333333333333332,8.333333333333332,16.666666666666664,12.5,6.25,10.416666666666668,12.5,12.5,8.333333333333332,20.833333333333336,14.583333333333334
Magistral-Small,18,3.333333333333333,5.0,5.0,5.0,3.333333333333333,5.0,5.0,3.333333333333333,10.0,6.666666666666667,8.333333333333332,13.333333333333334,3.3333333333333335
Magistral-Small,19,14.285714285714285,9.523809523809524,7.142857142857142,7.142857142857142,7.142857142857142,9.523809523809524,9.523809523809524,21.428571428571427,7.142857142857142,21.428571428571427,16.666666666666664,16.666666666666664,14.285714285714285
Magistral-Small,20,16.216216216216218,18.91891891891892,27.027027027027028,16.216216216216218,21.62162162162162,18.91891891891892,16.216216216216218,21.62162162162162,16.216216216216218,27.027027027027028,24.324324324324326,24.324324324324326,18.91891891891892
Magistral-Small,21,3.8461538461538463,9.615384615384617,7.6923076923076925,11.538461538461538,5.769230769230769,11.538461538461538,7.6923076923076925,11.538461538461538,5.769230769230769,5.769230769230769,13.461538461538462,13.461538461538462,13.461538461538462
Magistral-Small,22,10.76923076923077,9.230769230769232,9.230769230769232,9.230769230769232,7.6923076923076925,12.307692307692308,12.307692307692308,15.384615384615383,13.846153846153848,7.6923076923076925,9.230769230769232,20.0,12.307692307692308
Magistral-Small,23,10.638297872340424,19.148936170212767,10.638297872340424,10.638297872340424,19.148936170212767,17.02127659574468,6.382978723404255,12.76595744680851,21.27659574468085,21.27659574468085,17.02127659574468,10.638297872340424,10.638297872340425
Magistral-Small,24,12.280701754385964,7.017543859649122,7.017543859649122,12.280701754385964,10.526315789473683,8.771929824561402,12.280701754385964,14.035087719298245,8.771929824561402,10.526315789473683,12.280701754385964,10.526315789473683,7.017543859649122
Magistral-Small,25,5.769230769230769,3.8461538461538463,1.9230769230769231,9.615384615384617,5.769230769230769,1.9230769230769231,3.8461538461538463,5.769230769230769,9.615384615384617,13.461538461538462,9.615384615384617,13.461538461538462,5.769230769230769
Magistral-Small,26,8.19672131147541,4.918032786885246,4.918032786885246,11.475409836065571,9.836065573770492,6.557377049180328,9.836065573770492,6.557377049180328,8.19672131147541,8.19672131147541,9.836065573770492,14.754098360655735,6.557377049180328
Magistral-Small,27,9.090909090909092,3.636363636363636,7.272727272727272,5.454545454545454,3.636363636363636,3.636363636363636,3.636363636363636,3.636363636363636,5.454545454545454,3.636363636363636,1.818181818181818,18.181818181818183,7.2727272727272725
Magistral-Small,28,7.317073170731707,7.317073170731707,2.4390243902439024,7.317073170731707,7.317073170731707,4.878048780487805,7.317073170731707,4.878048780487805,2.4390243902439024,9.75609756097561,7.317073170731707,12.195121951219512,9.75609756097561
Magistral-Small,29,45.0,40.0,45.0,30.0,25.0,40.0,35.0,40.0,35.0,30.0,25.0,35.0,55.00000000000001
Magistral-Small,30,20.0,15.0,20.0,15.0,15.0,25.0,20.0,15.0,15.0,20.0,10.0,20.0,20.0
Magistral-Small,31,4.761904761904762,4.761904761904762,14.285714285714285,14.285714285714285,21.428571428571427,16.666666666666664,7.142857142857142,11.904761904761903,19.047619047619047,19.047619047619047,19.047619047619047,19.047619047619047,9.523809523809524
Magistral-Small,32,1.639344262295082,8.19672131147541,3.278688524590164,9.836065573770492,4.918032786885246,4.918032786885246,8.19672131147541,4.918032786885246,3.278688524590164,4.918032786885246,8.19672131147541,13.114754098360656,3.278688524590164
Magistral-Small,33,6.25,2.083333333333333,4.166666666666666,6.25,2.083333333333333,6.25,2.083333333333333,4.166666666666666,6.25,2.083333333333333,6.25,18.75,6.25
Magistral-Small,34,2.564102564102564,2.564102564102564,10.256410256410255,5.128205128205128,5.128205128205128,5.128205128205128,2.564102564102564,2.564102564102564,5.128205128205128,2.564102564102564,7.6923076923076925,12.82051282051282,2.564102564102564
Magistral-Small,35,17.857142857142858,8.928571428571429,8.928571428571429,10.714285714285714,5.357142857142857,8.928571428571429,8.928571428571429,14.285714285714285,8.928571428571429,12.5,8.928571428571429,12.5,14.285714285714285
Magistral-Small,36,0.0,6.25,2.083333333333333,4.166666666666666,6.25,20.833333333333336,0.0,2.083333333333333,6.25,6.25,6.25,22.916666666666664,8.333333333333332
Magistral-Small,37,8.51063829787234,7.446808510638298,4.25531914893617,2.127659574468085,7.446808510638298,5.319148936170213,6.382978723404255,7.446808510638298,4.25531914893617,6.382978723404255,8.51063829787234,11.702127659574469,4.25531914893617
Magistral-Small,38,5.769230769230769,3.8461538461538463,3.8461538461538463,3.8461538461538463,3.8461538461538463,3.8461538461538463,3.8461538461538463,5.769230769230769,5.769230769230769,5.769230769230769,5.769230769230769,21.15384615384616,3.8461538461538463
Magistral-Small,39,27.58620689655172,13.79310344827586,13.79310344827586,17.24137931034483,24.13793103448276,17.24137931034483,17.24137931034483,17.24137931034483,13.79310344827586,24.13793103448276,13.79310344827586,17.24137931034483,17.24137931034483
Magistral-Small,40,5.0,7.5,3.75,6.25,2.5,6.25,6.25,5.0,7.5,7.5,6.25,6.25,7.5
Magistral-Small,41,4.25531914893617,8.51063829787234,10.638297872340424,6.382978723404255,12.76595744680851,19.148936170212767,23.404255319148938,10.638297872340424,12.76595744680851,12.76595744680851,14.893617021276595,25.53191489361702,23.404255319148938
Magistral-Small,42,5.555555555555555,11.11111111111111,9.25925925925926,5.555555555555555,7.4074074074074066,1.851851851851852,7.4074074074074066,11.11111111111111,3.7037037037037033,5.555555555555555,9.25925925925926,5.555555555555555,12.962962962962962
Magistral-Small,43,11.428571428571429,4.285714285714286,7.142857142857142,7.142857142857142,8.571428571428571,10.0,10.0,15.714285714285714,7.142857142857142,11.428571428571429,11.428571428571429,12.857142857142856,10.0
Magistral-Small,44,23.33333333333333,16.666666666666664,13.333333333333334,13.333333333333334,6.666666666666667,20.0,23.33333333333333,16.666666666666664,16.666666666666664,23.33333333333333,23.33333333333333,16.666666666666664,16.666666666666664
Magistral-Small,45,12.5,6.25,9.375,6.25,9.375,6.25,3.125,6.25,12.5,15.625,18.75,21.875,9.375
Magistral-Small,46,12.280701754385964,8.771929824561402,8.771929824561402,8.771929824561402,7.017543859649122,5.263157894736842,12.280701754385964,12.280701754385964,7.017543859649122,8.771929824561402,14.035087719298245,21.052631578947366,14.035087719298245
Magistral-Small,47,4.615384615384616,12.307692307692308,6.153846153846154,13.846153846153848,10.76923076923077,12.307692307692308,10.76923076923077,7.6923076923076925,6.153846153846154,4.615384615384616,13.846153846153848,27.692307692307693,12.307692307692308
Magistral-Small,48,6.666666666666667,8.88888888888889,6.666666666666667,13.333333333333334,8.88888888888889,22.22222222222222,11.11111111111111,8.88888888888889,24.444444444444443,13.333333333333334,15.555555555555555,24.444444444444443,11.11111111111111
Magistral-Small,49,23.404255319148938,10.638297872340424,12.76595744680851,21.27659574468085,17.02127659574468,17.02127659574468,17.02127659574468,17.02127659574468,14.893617021276595,17.02127659574468,27.659574468085108,19.148936170212767,17.02127659574468
Magistral-Small,50,11.475409836065571,9.836065573770492,8.19672131147541,8.19672131147541,8.19672131147541,9.836065573770492,8.19672131147541,8.19672131147541,9.836065573770492,11.475409836065571,16.39344262295082,19.672131147540984,11.475409836065573
Magistral-Small,51,6.451612903225806,6.451612903225806,3.225806451612903,16.129032258064516,8.064516129032258,4.838709677419355,8.064516129032258,6.451612903225806,6.451612903225806,6.451612903225806,8.064516129032258,19.35483870967742,8.064516129032258
Magistral-Small,52,18.91891891891892,5.405405405405405,5.405405405405405,5.405405405405405,8.108108108108109,8.108108108108109,10.81081081081081,8.108108108108109,18.91891891891892,21.62162162162162,18.91891891891892,27.027027027027028,8.108108108108109
Magistral-Small,53,7.936507936507936,6.349206349206349,6.349206349206349,12.698412698412698,11.11111111111111,9.523809523809524,6.349206349206349,9.523809523809524,9.523809523809524,11.11111111111111,11.11111111111111,17.46031746031746,7.936507936507936
Magistral-Small,54,8.24742268041237,11.34020618556701,6.185567010309279,7.216494845360824,5.154639175257731,5.154639175257731,9.278350515463918,10.309278350515465,6.185567010309279,13.402061855670103,8.24742268041237,21.649484536082475,8.24742268041237
Magistral-Small,55,8.064516129032258,8.064516129032258,6.451612903225806,4.838709677419355,4.838709677419355,4.838709677419355,9.67741935483871,4.838709677419355,6.451612903225806,3.225806451612903,6.451612903225806,16.129032258064516,3.225806451612903
Magistral-Small,56,7.894736842105263,6.578947368421052,10.526315789473683,6.578947368421052,7.894736842105263,6.578947368421052,11.842105263157894,11.842105263157894,9.210526315789473,6.578947368421052,6.578947368421052,10.526315789473683,5.263157894736842
Magistral-Small,57,16.666666666666664,4.761904761904762,7.142857142857142,11.904761904761903,11.904761904761903,9.523809523809524,16.666666666666664,9.523809523809524,11.904761904761903,16.666666666666664,7.142857142857142,21.428571428571427,14.285714285714285
Magistral-Small,58,4.3478260869565215,2.898550724637681,2.898550724637681,1.4492753623188406,5.797101449275362,4.3478260869565215,4.3478260869565215,4.3478260869565215,4.3478260869565215,2.898550724637681,4.3478260869565215,13.043478260869565,2.898550724637681
Magistral-Small,59,6.666666666666667,8.333333333333332,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,5.0,5.0,6.666666666666667,6.666666666666667,8.333333333333332,8.333333333333332,8.333333333333332
Magistral-Small,60,5.714285714285714,7.142857142857142,10.0,4.285714285714286,2.857142857142857,5.714285714285714,4.285714285714286,7.142857142857142,4.285714285714286,7.142857142857142,5.714285714285714,22.857142857142858,5.714285714285714
Magistral-Small,61,13.461538461538462,13.461538461538462,9.615384615384617,13.461538461538462,5.769230769230769,19.23076923076924,13.461538461538462,17.307692307692307,9.615384615384617,11.538461538461538,9.615384615384617,26.923076923076923,11.538461538461538
Magistral-Small,62,20.454545454545457,13.636363636363637,6.8181818181818175,15.909090909090908,20.454545454545457,18.181818181818183,15.909090909090908,13.636363636363637,15.909090909090908,9.090909090909092,15.909090909090908,36.36363636363637,22.727272727272727
Magistral-Small,63,21.875,15.625,12.5,15.625,15.625,21.875,25.0,18.75,15.625,28.125,12.5,37.5,25.0
Magistral-Small,64,9.58904109589041,8.21917808219178,4.10958904109589,8.21917808219178,2.73972602739726,1.36986301369863,9.58904109589041,8.21917808219178,4.10958904109589,6.849315068493151,15.068493150684931,23.28767123287671,5.47945205479452
Magistral-Small,65,2.857142857142857,5.714285714285714,5.714285714285714,7.142857142857142,4.285714285714286,5.714285714285714,7.142857142857142,7.142857142857142,1.4285714285714286,5.714285714285714,11.428571428571429,11.428571428571429,8.571428571428571
Magistral-Small,66,6.8181818181818175,11.363636363636363,2.272727272727273,9.090909090909092,11.363636363636363,13.636363636363637,13.636363636363637,4.545454545454546,15.909090909090908,15.909090909090908,15.909090909090908,27.27272727272727,9.090909090909092
Magistral-Small,67,12.5,7.8125,9.375,10.9375,9.375,9.375,12.5,10.9375,10.9375,12.5,14.0625,21.875,12.5
Magistral-Small,68,5.714285714285714,5.714285714285714,7.142857142857142,7.142857142857142,4.285714285714286,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142,8.571428571428571,7.142857142857142,11.428571428571429,2.857142857142857
Magistral-Small,69,14.705882352941178,8.823529411764707,14.705882352941178,11.76470588235294,17.647058823529413,5.88235294117647,14.705882352941178,14.705882352941178,11.76470588235294,14.705882352941178,23.52941176470588,44.11764705882353,8.823529411764707
Magistral-Small,70,4.477611940298507,4.477611940298507,4.477611940298507,4.477611940298507,4.477611940298507,10.44776119402985,4.477611940298507,8.955223880597014,5.970149253731343,7.462686567164178,7.462686567164178,14.925373134328357,4.477611940298507
Magistral-Small,71,6.25,10.416666666666668,8.333333333333332,6.25,4.166666666666666,8.333333333333332,8.333333333333332,8.333333333333332,6.25,8.333333333333332,10.416666666666668,14.583333333333334,8.333333333333332
Magistral-Small,72,6.666666666666667,16.666666666666664,16.666666666666664,13.333333333333334,10.0,6.666666666666667,13.333333333333334,20.0,13.333333333333334,13.333333333333334,20.0,33.33333333333333,20.0
Magistral-Small,73,11.267605633802818,11.267605633802818,12.676056338028168,7.042253521126761,8.450704225352112,5.633802816901409,11.267605633802818,16.901408450704224,12.676056338028168,8.450704225352112,16.901408450704224,19.718309859154928,9.859154929577464
Magistral-Small,74,8.928571428571429,3.571428571428571,5.357142857142857,10.714285714285714,17.857142857142858,7.142857142857142,5.357142857142857,12.5,14.285714285714285,5.357142857142857,10.714285714285714,17.857142857142858,19.642857142857142
Magistral-Small,75,8.433734939759036,2.409638554216868,8.433734939759036,3.614457831325301,4.819277108433735,3.614457831325301,6.024096385542169,6.024096385542169,7.228915662650602,7.228915662650602,4.819277108433735,14.457831325301203,6.024096385542169
Magistral-Small,76,17.24137931034483,17.24137931034483,24.13793103448276,24.13793103448276,27.58620689655172,17.24137931034483,17.24137931034483,20.6896551724138,17.24137931034483,20.6896551724138,17.24137931034483,27.58620689655172,27.586206896551722
Magistral-Small,77,3.947368421052632,6.578947368421052,5.263157894736842,5.263157894736842,5.263157894736842,5.263157894736842,7.894736842105263,6.578947368421052,7.894736842105263,7.894736842105263,10.526315789473683,11.842105263157894,9.210526315789473
Magistral-Small,78,31.818181818181817,22.727272727272727,36.36363636363637,27.27272727272727,27.27272727272727,13.636363636363637,27.27272727272727,27.27272727272727,22.727272727272727,22.727272727272727,27.27272727272727,40.909090909090914,31.818181818181817
Magistral-Small,79,12.244897959183673,12.244897959183673,6.122448979591836,6.122448979591836,12.244897959183673,6.122448979591836,10.20408163265306,6.122448979591836,14.285714285714285,8.16326530612245,10.20408163265306,14.285714285714285,10.204081632653061
Magistral-Small,80,10.344827586206897,6.896551724137931,10.344827586206897,5.172413793103448,6.896551724137931,8.620689655172415,8.620689655172415,12.06896551724138,8.620689655172415,10.344827586206897,10.344827586206897,17.24137931034483,12.068965517241379
Mistral-Small-3.2,0,7.547169811320755,9.433962264150944,11.320754716981131,13.20754716981132,9.433962264150944,9.433962264150944,7.547169811320755,7.547169811320755,5.660377358490567,5.660377358490567,9.433962264150944,16.9811320754717,11.320754716981133
Mistral-Small-3.2,1,16.666666666666664,13.88888888888889,13.88888888888889,13.88888888888889,22.22222222222222,16.666666666666664,16.666666666666664,16.666666666666664,22.22222222222222,16.666666666666664,16.666666666666664,36.11111111111111,16.666666666666664
Mistral-Small-3.2,2,18.181818181818183,15.151515151515152,9.090909090909092,18.181818181818183,3.0303030303030303,15.151515151515152,18.181818181818183,15.151515151515152,21.21212121212121,21.21212121212121,21.21212121212121,45.45454545454545,9.090909090909092
Mistral-Small-3.2,3,11.363636363636363,15.909090909090908,13.636363636363637,9.090909090909092,15.909090909090908,4.545454545454546,11.363636363636363,15.909090909090908,9.090909090909092,9.090909090909092,15.909090909090908,15.909090909090908,13.636363636363635
Mistral-Small-3.2,4,4.545454545454546,4.545454545454546,6.8181818181818175,4.545454545454546,6.8181818181818175,4.545454545454546,2.272727272727273,4.545454545454546,9.090909090909092,2.272727272727273,9.090909090909092,11.363636363636363,11.363636363636363
Mistral-Small-3.2,5,9.25925925925926,9.25925925925926,9.25925925925926,11.11111111111111,11.11111111111111,7.4074074074074066,9.25925925925926,11.11111111111111,5.555555555555555,5.555555555555555,7.4074074074074066,18.51851851851852,5.555555555555555
Mistral-Small-3.2,6,13.846153846153848,4.615384615384616,4.615384615384616,4.615384615384616,13.846153846153848,1.5384615384615383,9.230769230769232,6.153846153846154,7.6923076923076925,7.6923076923076925,9.230769230769232,10.76923076923077,18.461538461538463
Mistral-Small-3.2,7,15.909090909090908,13.636363636363637,6.8181818181818175,15.909090909090908,15.909090909090908,15.909090909090908,11.363636363636363,11.363636363636363,18.181818181818183,15.909090909090908,15.909090909090908,18.181818181818183,11.363636363636363
Mistral-Small-3.2,8,3.389830508474576,3.389830508474576,3.389830508474576,3.389830508474576,1.694915254237288,3.389830508474576,10.16949152542373,8.47457627118644,3.389830508474576,1.694915254237288,1.694915254237288,20.33898305084746,6.779661016949152
Mistral-Small-3.2,9,5.128205128205128,12.82051282051282,12.82051282051282,15.384615384615383,17.94871794871795,17.94871794871795,20.51282051282051,15.384615384615383,10.256410256410255,15.384615384615383,20.51282051282051,23.07692307692308,20.51282051282051
Mistral-Small-3.2,10,20.833333333333336,16.666666666666664,8.333333333333332,12.5,16.666666666666664,20.833333333333336,8.333333333333332,16.666666666666664,20.833333333333336,20.833333333333336,12.5,29.166666666666668,29.166666666666668
Mistral-Small-3.2,11,12.5,10.714285714285714,8.928571428571429,10.714285714285714,8.928571428571429,7.142857142857142,8.928571428571429,10.714285714285714,7.142857142857142,8.928571428571429,12.5,12.5,10.714285714285714
Mistral-Small-3.2,12,17.24137931034483,10.344827586206897,10.344827586206897,13.79310344827586,10.344827586206897,17.24137931034483,27.58620689655172,20.6896551724138,6.896551724137931,17.24137931034483,20.6896551724138,17.24137931034483,17.24137931034483
Mistral-Small-3.2,13,11.29032258064516,8.064516129032258,12.903225806451612,9.67741935483871,9.67741935483871,6.451612903225806,4.838709677419355,6.451612903225806,8.064516129032258,4.838709677419355,8.064516129032258,14.516129032258066,4.838709677419355
Mistral-Small-3.2,14,2.0408163265306123,2.0408163265306123,4.081632653061225,2.0408163265306123,4.081632653061225,8.16326530612245,12.244897959183673,2.0408163265306123,2.0408163265306123,6.122448979591836,8.16326530612245,16.3265306122449,8.16326530612245
Mistral-Small-3.2,15,11.11111111111111,7.4074074074074066,9.25925925925926,9.25925925925926,9.25925925925926,12.962962962962962,11.11111111111111,9.25925925925926,12.962962962962962,12.962962962962962,11.11111111111111,16.666666666666664,12.962962962962962
Mistral-Small-3.2,16,15.151515151515152,15.151515151515152,18.181818181818183,15.151515151515152,18.181818181818183,12.12121212121212,12.12121212121212,21.21212121212121,12.12121212121212,15.151515151515152,18.181818181818183,21.21212121212121,15.151515151515152
Mistral-Small-3.2,17,6.25,6.25,6.25,8.333333333333332,8.333333333333332,8.333333333333332,4.166666666666666,10.416666666666668,10.416666666666668,12.5,16.666666666666664,22.916666666666664,10.416666666666668
Mistral-Small-3.2,18,5.0,8.333333333333332,3.333333333333333,1.6666666666666667,6.666666666666667,6.666666666666667,5.0,6.666666666666667,5.0,8.333333333333332,5.0,21.666666666666668,5.0
Mistral-Small-3.2,19,7.142857142857142,7.142857142857142,7.142857142857142,2.380952380952381,4.761904761904762,7.142857142857142,11.904761904761903,9.523809523809524,11.904761904761903,11.904761904761903,11.904761904761903,16.666666666666664,9.523809523809524
Mistral-Small-3.2,20,13.513513513513514,10.81081081081081,16.216216216216218,16.216216216216218,21.62162162162162,13.513513513513514,10.81081081081081,13.513513513513514,16.216216216216218,18.91891891891892,18.91891891891892,24.324324324324326,21.62162162162162
Mistral-Small-3.2,21,11.538461538461538,5.769230769230769,7.6923076923076925,5.769230769230769,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,15.384615384615383,9.615384615384617,13.461538461538462,7.6923076923076925
Mistral-Small-3.2,22,6.153846153846154,7.6923076923076925,6.153846153846154,6.153846153846154,12.307692307692308,9.230769230769232,12.307692307692308,6.153846153846154,9.230769230769232,10.76923076923077,10.76923076923077,13.846153846153848,9.230769230769232
Mistral-Small-3.2,23,19.148936170212767,14.893617021276595,4.25531914893617,14.893617021276595,12.76595744680851,21.27659574468085,14.893617021276595,19.148936170212767,19.148936170212767,17.02127659574468,23.404255319148938,25.53191489361702,19.148936170212767
Mistral-Small-3.2,24,7.017543859649122,10.526315789473683,7.017543859649122,5.263157894736842,8.771929824561402,7.017543859649122,12.280701754385964,8.771929824561402,7.017543859649122,12.280701754385964,12.280701754385964,10.526315789473683,7.017543859649122
Mistral-Small-3.2,25,3.8461538461538463,3.8461538461538463,3.8461538461538463,9.615384615384617,5.769230769230769,1.9230769230769231,5.769230769230769,7.6923076923076925,11.538461538461538,9.615384615384617,9.615384615384617,25.0,9.615384615384617
Mistral-Small-3.2,26,8.19672131147541,11.475409836065571,8.19672131147541,8.19672131147541,9.836065573770492,11.475409836065571,8.19672131147541,8.19672131147541,4.918032786885246,4.918032786885246,6.557377049180328,14.754098360655735,6.557377049180328
Mistral-Small-3.2,27,10.909090909090908,3.636363636363636,7.272727272727272,0.0,9.090909090909092,16.363636363636363,3.636363636363636,1.818181818181818,10.909090909090908,9.090909090909092,7.272727272727272,21.818181818181817,9.090909090909092
Mistral-Small-3.2,28,0.0,7.317073170731707,7.317073170731707,2.4390243902439024,0.0,0.0,7.317073170731707,9.75609756097561,0.0,7.317073170731707,2.4390243902439024,9.75609756097561,7.317073170731707
Mistral-Small-3.2,29,30.0,20.0,25.0,30.0,20.0,25.0,40.0,35.0,30.0,30.0,45.0,25.0,30.0
Mistral-Small-3.2,30,15.0,10.0,15.0,15.0,10.0,10.0,15.0,15.0,20.0,15.0,15.0,15.0,20.0
Mistral-Small-3.2,31,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,19.047619047619047,19.047619047619047,19.047619047619047,11.904761904761903,19.047619047619047,9.523809523809524,19.047619047619047,16.666666666666664,9.523809523809524
Mistral-Small-3.2,32,4.918032786885246,0.0,4.918032786885246,1.639344262295082,3.278688524590164,9.836065573770492,6.557377049180328,4.918032786885246,4.918032786885246,6.557377049180328,4.918032786885246,18.0327868852459,3.278688524590164
Mistral-Small-3.2,33,14.583333333333334,8.333333333333332,2.083333333333333,14.583333333333334,2.083333333333333,2.083333333333333,2.083333333333333,2.083333333333333,10.416666666666668,2.083333333333333,8.333333333333332,18.75,4.166666666666666
Mistral-Small-3.2,34,2.564102564102564,2.564102564102564,5.128205128205128,2.564102564102564,5.128205128205128,2.564102564102564,2.564102564102564,2.564102564102564,2.564102564102564,2.564102564102564,7.6923076923076925,15.384615384615383,7.6923076923076925
Mistral-Small-3.2,35,7.142857142857142,7.142857142857142,7.142857142857142,5.357142857142857,8.928571428571429,3.571428571428571,7.142857142857142,1.7857142857142856,7.142857142857142,10.714285714285714,8.928571428571429,14.285714285714285,12.5
Mistral-Small-3.2,36,0.0,8.333333333333332,2.083333333333333,2.083333333333333,4.166666666666666,8.333333333333332,0.0,4.166666666666666,6.25,4.166666666666666,6.25,25.0,6.25
Mistral-Small-3.2,37,5.319148936170213,4.25531914893617,4.25531914893617,6.382978723404255,5.319148936170213,6.382978723404255,8.51063829787234,5.319148936170213,6.382978723404255,6.382978723404255,7.446808510638298,20.212765957446805,5.319148936170213
Mistral-Small-3.2,38,1.9230769230769231,3.8461538461538463,3.8461538461538463,3.8461538461538463,1.9230769230769231,3.8461538461538463,5.769230769230769,5.769230769230769,3.8461538461538463,3.8461538461538463,5.769230769230769,5.769230769230769,3.8461538461538463
Mistral-Small-3.2,39,17.24137931034483,17.24137931034483,17.24137931034483,17.24137931034483,13.79310344827586,17.24137931034483,17.24137931034483,13.79310344827586,17.24137931034483,13.79310344827586,20.6896551724138,20.6896551724138,17.24137931034483
Mistral-Small-3.2,40,3.75,6.25,5.0,3.75,5.0,8.75,3.75,5.0,3.75,3.75,3.75,7.5,6.25
Mistral-Small-3.2,41,8.51063829787234,6.382978723404255,17.02127659574468,4.25531914893617,21.27659574468085,14.893617021276595,8.51063829787234,6.382978723404255,8.51063829787234,8.51063829787234,10.638297872340424,12.76595744680851,12.76595744680851
Mistral-Small-3.2,42,0.0,3.7037037037037033,1.851851851851852,1.851851851851852,5.555555555555555,3.7037037037037033,5.555555555555555,1.851851851851852,7.4074074074074066,7.4074074074074066,3.7037037037037033,5.555555555555555,0.0
Mistral-Small-3.2,43,8.571428571428571,8.571428571428571,10.0,10.0,12.857142857142856,8.571428571428571,7.142857142857142,11.428571428571429,14.285714285714285,14.285714285714285,15.714285714285714,22.857142857142858,10.0
Mistral-Small-3.2,44,23.33333333333333,26.666666666666668,10.0,13.333333333333334,13.333333333333334,16.666666666666664,20.0,16.666666666666664,13.333333333333334,20.0,20.0,16.666666666666664,13.333333333333334
Mistral-Small-3.2,45,15.625,3.125,12.5,3.125,3.125,6.25,12.5,6.25,12.5,12.5,18.75,18.75,0.0
Mistral-Small-3.2,46,8.771929824561402,7.017543859649122,5.263157894736842,7.017543859649122,5.263157894736842,10.526315789473683,8.771929824561402,3.508771929824561,8.771929824561402,7.017543859649122,8.771929824561402,24.561403508771928,12.280701754385964
Mistral-Small-3.2,47,10.76923076923077,6.153846153846154,7.6923076923076925,3.076923076923077,12.307692307692308,7.6923076923076925,12.307692307692308,3.076923076923077,9.230769230769232,4.615384615384616,7.6923076923076925,21.53846153846154,10.76923076923077
Mistral-Small-3.2,48,11.11111111111111,17.77777777777778,11.11111111111111,13.333333333333334,4.444444444444445,11.11111111111111,6.666666666666667,8.88888888888889,13.333333333333334,22.22222222222222,15.555555555555555,28.88888888888889,8.88888888888889
Mistral-Small-3.2,49,19.148936170212767,6.382978723404255,12.76595744680851,19.148936170212767,12.76595744680851,4.25531914893617,14.893617021276595,19.148936170212767,6.382978723404255,19.148936170212767,19.148936170212767,12.76595744680851,19.148936170212767
Mistral-Small-3.2,50,13.114754098360656,6.557377049180328,9.836065573770492,6.557377049180328,8.19672131147541,11.475409836065571,6.557377049180328,8.19672131147541,6.557377049180328,6.557377049180328,13.114754098360656,18.0327868852459,9.836065573770492
Mistral-Small-3.2,51,8.064516129032258,6.451612903225806,3.225806451612903,8.064516129032258,9.67741935483871,8.064516129032258,6.451612903225806,4.838709677419355,8.064516129032258,8.064516129032258,6.451612903225806,17.741935483870968,9.67741935483871
Mistral-Small-3.2,52,5.405405405405405,2.702702702702702,8.108108108108109,8.108108108108109,2.702702702702702,8.108108108108109,2.702702702702702,8.108108108108109,5.405405405405405,16.216216216216218,8.108108108108109,24.324324324324326,5.405405405405405
Mistral-Small-3.2,53,11.11111111111111,7.936507936507936,6.349206349206349,7.936507936507936,7.936507936507936,3.1746031746031744,6.349206349206349,7.936507936507936,6.349206349206349,6.349206349206349,9.523809523809524,12.698412698412698,7.936507936507936
Mistral-Small-3.2,54,12.371134020618555,9.278350515463918,7.216494845360824,8.24742268041237,11.34020618556701,11.34020618556701,11.34020618556701,11.34020618556701,14.432989690721648,9.278350515463918,12.371134020618555,16.49484536082474,8.24742268041237
Mistral-Small-3.2,55,14.516129032258066,4.838709677419355,3.225806451612903,8.064516129032258,4.838709677419355,8.064516129032258,4.838709677419355,6.451612903225806,4.838709677419355,3.225806451612903,6.451612903225806,16.129032258064516,9.67741935483871
